"","M1","M2","M3","M4","M5","M6","M7","M8","M9","N1","N2","N3","N4","N5","N6","N7","N8","N9","P1","P2","P3","P4","P5","P6","P7","P8","P9","country","source"
"15203",4,3,4,3,3,4,5,5,4,4,4,4,2,5,1,3,1,4,3,1,3,4,2,4,2,4,2,"US",3
"15204",4,3,3,3,2,3,4,2,4,5,3,3,2,4,2,3,2,3,2,4,2,2,4,2,2,1,2,"US",2
"15205",3,2,2,3,1,2,4,2,4,2,4,2,2,2,4,3,3,1,1,2,1,1,2,1,4,3,1,"GB",1
"15206",3,2,4,3,4,3,4,3,2,2,1,3,2,4,5,4,3,4,3,3,1,1,4,2,5,3,2,"US",3
"15207",5,3,2,3,3,3,5,3,5,3,4,4,2,3,4,4,4,4,4,0,3,1,5,3,1,1,1,"CA",1
"15208",4,3,3,3,4,4,4,2,4,4,2,3,3,4,2,2,2,2,2,2,2,1,2,3,2,4,2,"NO",3
"15209",5,4,5,3,5,5,5,5,5,2,5,1,2,5,3,2,2,5,4,3,1,1,3,3,3,5,5,"SE",2
"15210",3,3,2,3,2,2,4,2,3,2,4,2,3,3,4,2,2,3,3,4,1,2,4,2,4,2,2,"GB",3
"15211",4,1,2,2,2,3,3,1,4,4,4,1,2,3,2,2,4,4,2,4,1,3,4,2,5,1,2,"US",3
"15212",4,4,4,4,4,1,5,4,4,4,4,3,4,5,3,4,1,4,5,1,1,2,4,1,4,3,4,"GB",1
"15213",4,3,3,4,2,4,4,4,4,4,4,4,4,3,3,5,1,3,3,2,2,1,3,2,2,4,2,"US",3
"15214",2,2,2,2,1,1,4,1,4,4,4,1,2,4,1,4,4,2,2,4,1,1,4,1,4,2,1,"US",3
"15215",5,4,3,2,4,4,5,3,4,3,5,2,2,1,4,1,1,2,4,2,2,2,4,2,3,2,2,"DE",1
"15216",5,3,5,4,5,5,5,5,5,5,1,5,5,5,3,5,1,5,4,2,5,5,5,4,1,5,5,"US",3
"15217",3,2,2,1,1,1,4,1,2,1,3,1,2,4,5,3,5,1,1,3,1,1,4,1,5,1,1,"CA",3
"15218",5,3,3,4,5,3,5,4,4,4,2,4,1,4,3,2,4,4,2,4,3,1,3,3,5,4,1,"RS",3
"15219",2,1,2,2,1,1,3,2,2,3,5,2,1,3,4,1,5,2,2,5,1,1,2,1,4,3,1,"US",3
"15220",2,3,3,2,1,2,3,1,4,3,2,2,1,4,3,3,4,2,2,4,2,1,4,1,2,2,1,"US",1
"15221",5,3,1,2,5,5,5,4,5,2,5,1,1,4,3,4,1,2,2,1,2,2,3,3,3,1,1,"US",3
"15222",2,5,1,5,1,4,2,1,4,4,2,1,3,3,3,1,2,3,3,2,1,2,4,4,2,1,1,"US",1
"15223",4,4,5,5,4,3,4,2,2,2,4,3,2,3,4,2,3,3,3,4,4,3,2,1,5,2,3,"US",2
"15224",4,1,2,4,2,2,4,3,2,3,4,2,2,4,4,1,4,2,2,4,2,1,2,2,5,1,1,"US",3
"15225",2,2,2,2,1,2,2,1,4,4,1,2,3,5,3,4,1,5,2,4,1,1,4,2,4,1,1,"US",2
"15226",4,4,3,2,1,3,4,2,4,3,2,2,3,2,2,4,3,2,2,3,2,2,4,1,4,1,2,"US",3
"15227",4,4,4,4,3,2,4,1,4,3,2,2,2,3,4,2,3,2,2,4,1,2,4,1,5,1,1,"NO",3
"15228",5,5,5,5,4,5,5,5,5,5,1,4,5,5,1,5,1,5,4,2,1,1,4,4,3,5,5,"US",3
"15229",2,2,2,1,1,1,3,1,2,1,2,1,2,4,5,3,5,1,1,4,1,1,4,1,5,1,1,"CA",3
"15230",5,4,4,4,5,5,5,4,5,4,2,5,5,4,2,5,1,4,5,4,5,2,4,5,1,5,2,"US",3
"15231",4,4,4,4,5,5,5,3,4,5,2,3,2,3,2,4,2,4,4,2,2,2,4,4,2,1,4,"DK",3
"15232",4,2,3,2,3,4,3,3,4,4,2,2,3,4,2,2,2,3,4,4,2,2,4,2,4,3,1,"US",3
"15233",5,5,2,5,5,5,5,2,5,1,5,1,1,1,4,1,3,5,5,5,2,1,5,4,5,1,1,"IT",1
"15234",5,3,3,4,4,2,5,3,5,3,2,3,2,3,5,2,4,4,4,3,3,4,4,2,5,1,1,"DE",1
"15235",3,4,2,1,2,3,5,1,3,2,4,1,1,4,4,2,5,2,3,2,3,2,4,2,5,2,2,"US",3
"15236",3,2,2,2,2,3,4,3,3,2,3,2,1,3,3,1,4,2,1,4,2,1,2,1,5,1,2,"US",3
"15237",5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,5,4,5,5,1,1,5,5,5,5,"US",1
"15238",4,5,4,3,4,4,4,4,5,4,2,3,2,5,2,4,2,5,1,3,1,1,4,3,5,5,2,"US",3
"15239",5,3,4,4,4,4,5,2,4,3,2,2,4,3,1,4,1,4,4,3,4,2,5,3,2,2,2,"FI",2
"15240",5,5,4,4,5,5,5,4,5,3,3,3,2,3,4,3,3,3,4,3,4,4,4,4,2,5,5,"US",3
"15241",4,4,3,4,4,4,4,3,4,4,3,2,2,4,3,2,4,3,4,4,2,1,3,2,4,2,2,"US",3
"15242",5,1,1,4,3,3,4,1,3,3,1,1,1,2,4,4,4,1,2,2,2,1,4,1,4,4,1,"US",2
"15243",4,2,2,2,4,4,2,1,4,2,2,2,2,4,4,2,3,2,2,2,2,2,4,2,4,2,2,"US",3
"15244",4,3,3,3,2,2,4,2,4,3,5,2,2,3,4,2,4,2,3,4,2,1,3,2,5,2,2,"US",1
"15245",5,4,2,4,4,1,4,1,4,4,3,1,1,4,4,4,1,2,4,3,1,1,3,3,3,3,1,"US",2
"15246",4,4,4,3,3,4,1,3,4,3,2,2,3,5,3,2,4,5,4,3,3,5,5,3,5,5,4,"US",3
"15247",4,1,4,2,1,2,4,4,4,2,4,1,2,4,5,1,4,2,2,4,1,1,4,1,5,2,2,"US",3
"15248",5,5,4,4,5,5,5,5,5,4,1,1,1,5,1,4,1,4,4,1,5,2,5,5,2,1,4,"HR",3
"15249",4,4,2,2,5,2,5,3,4,3,1,3,3,4,4,4,3,2,3,2,3,2,5,2,4,1,3,"GB",2
"15250",4,4,4,3,4,0,0,3,4,4,3,4,4,4,4,3,1,4,4,2,4,4,4,4,3,3,4,"US",1
"15251",5,3,3,1,5,4,4,5,5,2,4,4,3,2,4,2,3,3,4,3,5,2,5,2,5,3,3,"GB",3
"15252",4,2,3,5,4,5,2,2,5,3,5,2,2,2,4,1,4,1,3,5,3,1,5,3,4,3,2,"US",2
"15253",4,2,1,3,2,1,5,1,5,2,2,1,1,4,5,0,1,2,2,2,2,4,5,2,1,5,2,"GB",3
"15254",4,3,4,5,2,3,5,2,4,3,4,3,2,3,4,2,4,4,3,5,3,1,4,4,4,4,2,"US",3
"15255",5,5,4,5,5,5,5,5,5,4,5,4,3,4,4,2,4,3,4,2,5,1,3,5,5,5,1,"US",3
"15256",5,4,5,5,5,3,5,5,5,5,1,5,5,5,1,5,1,5,3,2,3,5,4,3,1,5,5,"US",3
"15257",2,5,1,1,4,3,1,4,4,5,2,3,5,1,1,1,1,5,3,2,1,1,2,3,5,3,2,"NO",2
"15258",3,3,1,4,1,2,3,2,4,4,4,3,2,4,1,4,2,3,5,2,5,2,1,4,2,2,2,"GB",2
"15259",4,2,2,2,1,4,4,2,4,3,3,2,1,1,4,1,4,2,2,4,1,1,4,2,4,2,1,"US",1
"15260",3,1,1,3,1,1,3,1,2,4,4,2,2,1,3,2,3,3,2,3,1,1,2,2,4,1,1,"GB",3
"15261",5,4,3,4,3,5,5,2,5,4,2,3,3,3,3,3,2,3,4,4,2,2,5,3,4,2,4,"US",3
"15262",5,2,2,2,4,2,5,1,4,4,3,1,1,4,1,2,1,3,3,3,1,1,5,2,2,2,1,"US",2
"15263",4,4,3,3,3,4,5,2,5,5,2,2,2,4,1,2,1,4,2,2,2,1,4,2,4,1,2,"US",1
"15264",5,5,4,4,5,5,5,2,5,4,2,4,3,5,2,3,3,4,3,1,2,3,5,3,1,5,3,"US",2
"15265",3,2,2,3,2,3,2,2,2,4,3,2,2,3,1,2,2,3,2,4,2,2,3,2,5,1,1,"CA",3
"15266",4,4,3,4,4,4,4,4,4,3,4,2,3,3,2,3,3,3,2,2,1,2,4,2,4,3,3,"GB",3
"15267",4,1,2,3,2,2,3,2,3,3,4,2,2,1,3,3,4,2,2,4,1,1,1,1,5,2,1,"US",2
"15268",5,5,5,5,5,5,5,4,5,5,2,4,5,5,2,5,1,5,5,2,2,4,5,5,2,4,5,"US",1
"15269",4,3,3,3,3,2,4,3,2,3,3,2,2,4,4,2,2,3,4,1,2,3,4,3,2,4,3,"US",3
"15270",5,3,1,2,5,5,5,2,5,2,2,3,1,5,1,1,2,2,2,2,2,1,4,4,4,3,1,"NL",3
"15271",4,3,2,3,2,2,4,2,4,4,2,2,2,2,4,4,2,3,2,4,2,4,1,2,3,4,2,"US",2
"15272",4,4,4,4,4,4,5,4,5,4,4,2,1,4,2,2,4,3,2,4,1,2,4,2,4,2,2,"US",2
"15273",4,4,3,4,4,3,4,3,5,4,4,1,4,4,4,4,2,5,5,1,4,4,2,5,1,4,4,"CA",1
"15274",2,1,1,2,2,1,4,1,4,3,4,2,1,3,4,2,5,1,1,4,1,1,2,1,4,3,1,"EE",3
"15275",5,4,5,4,5,5,5,4,5,3,4,4,3,4,3,3,2,4,4,2,1,2,4,4,2,4,3,"US",1
"15276",4,1,3,3,3,4,4,2,4,1,5,1,2,2,5,1,3,2,1,0,2,2,4,1,4,2,2,"US",3
"15277",5,2,3,4,3,3,4,2,4,2,5,1,1,3,2,3,3,3,2,2,1,1,3,2,0,2,2,"PL",1
"15278",5,5,5,5,4,4,5,5,5,4,4,2,4,5,2,2,2,5,4,2,2,4,5,3,1,3,4,"US",2
"15279",4,3,2,4,4,5,5,3,4,3,2,3,3,3,2,4,1,3,2,5,2,1,2,3,5,5,2,"RU",3
"15280",5,5,3,4,5,2,5,3,5,4,3,2,2,4,1,3,2,4,1,4,2,1,4,2,2,4,4,"AU",3
"15281",4,2,3,4,2,2,4,1,3,2,4,2,1,4,5,3,3,3,1,2,1,5,2,1,5,3,1,"GB",1
"15282",5,5,4,5,5,5,5,5,5,3,4,2,3,3,5,4,4,2,4,5,5,1,5,3,4,5,4,"CA",1
"15283",5,2,3,5,4,5,5,3,4,4,2,4,3,4,2,4,2,4,4,2,3,3,4,3,4,4,2,"GB",3
"15284",5,4,5,5,4,4,5,2,4,3,1,4,3,5,2,3,1,5,4,2,4,1,4,5,2,4,3,"US",2
"15285",4,4,2,4,5,5,5,2,5,2,4,2,2,3,3,3,1,4,5,2,2,2,4,3,2,3,3,"GB",1
"15286",5,4,5,1,5,5,3,5,5,5,1,4,2,4,2,2,1,5,4,2,1,4,5,5,1,2,3,"US",1
"15287",4,5,4,3,5,4,5,4,4,3,3,3,2,4,3,3,2,4,4,4,3,4,5,4,4,3,4,"US",2
"15288",5,5,4,4,5,5,5,3,5,5,5,5,4,5,2,5,1,5,4,1,3,5,5,2,2,4,4,"US",2
"15289",5,1,1,4,1,1,3,1,3,2,5,1,1,1,2,1,3,3,1,1,1,1,3,1,5,1,1,"US",3
"15290",5,2,3,2,5,5,4,3,5,4,5,2,1,3,4,2,4,5,4,4,4,1,4,4,5,1,2,"US",2
"15291",4,4,4,4,5,4,5,4,4,3,3,2,1,4,1,3,2,4,4,2,2,1,3,3,3,4,4,"US",3
"15292",4,1,1,2,1,1,3,3,4,4,3,1,2,2,3,3,4,3,2,4,1,2,4,1,3,1,2,"HU",1
"15293",5,4,4,5,3,3,5,2,4,3,3,3,1,4,3,2,2,3,4,3,3,2,4,3,3,4,3,"US",2
"15294",4,2,3,4,2,2,4,3,4,3,3,2,2,4,5,4,4,4,2,4,2,2,4,2,4,1,2,"US",3
"15295",5,4,4,5,4,4,4,2,4,4,2,4,2,4,5,5,1,4,4,1,2,3,3,4,4,4,2,"US",2
"15296",4,4,2,5,4,4,5,4,4,4,3,2,2,4,4,1,2,3,3,4,2,4,4,2,2,2,3,"US",2
"15297",5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,1,5,5,5,1,5,5,"US",3
"15298",2,3,4,4,3,5,4,3,4,4,5,4,3,3,3,3,2,4,3,4,2,2,4,3,4,2,2,"GB",3
"15299",3,5,4,4,2,4,4,2,5,5,4,1,2,1,5,4,3,4,5,2,3,3,5,3,4,2,2,"BZ",3
"15300",4,3,1,2,3,2,4,4,4,4,3,2,2,1,2,2,2,4,4,2,3,2,4,2,4,5,1,"US",3
"15301",4,2,4,2,2,2,5,2,2,2,1,4,2,5,2,4,3,2,2,4,1,3,3,1,5,1,3,"GB",3
"15302",3,2,4,4,2,3,5,4,5,2,4,2,2,4,4,4,2,4,2,5,2,3,4,2,4,4,3,"CA",2
"15303",2,4,3,4,4,3,3,4,4,5,2,5,5,4,1,4,3,4,4,2,3,4,4,3,4,4,3,"US",1
"15304",4,4,5,4,4,4,4,2,4,5,5,2,2,4,5,2,2,4,2,2,1,3,3,2,5,1,2,"US",2
"15305",5,3,2,2,2,4,5,4,4,5,4,3,2,2,2,1,2,4,2,4,2,1,2,4,5,1,2,"US",1
"15306",5,2,3,3,1,1,5,2,2,2,2,1,2,2,3,2,3,3,3,4,1,2,2,2,4,1,2,"GB",3
"15307",4,2,3,4,3,3,5,3,4,2,2,4,3,3,4,2,4,4,2,4,3,4,5,2,4,1,1,"US",2
"15308",4,4,3,4,5,5,4,2,5,2,4,2,3,4,4,5,2,5,3,3,4,1,2,3,5,3,2,"US",3
"15309",4,3,4,4,5,4,5,2,5,3,5,3,2,4,5,3,1,2,1,4,1,1,4,1,5,3,3,"US",3
"15310",4,2,4,4,2,2,4,2,4,2,5,1,2,4,4,2,4,3,4,4,2,2,3,2,1,4,2,"US",2
"15311",5,5,5,5,5,5,2,2,4,4,5,2,3,5,4,5,4,2,1,4,2,5,5,2,5,1,3,"US",3
"15312",4,4,4,2,3,4,4,3,5,3,4,3,4,4,4,3,2,4,4,4,3,2,4,4,2,5,3,"US",2
"15313",3,1,4,4,2,4,4,2,3,4,2,3,2,4,3,2,5,4,2,3,1,1,3,2,2,1,2,"US",3
"15314",4,2,2,4,4,3,5,4,5,4,5,2,5,2,5,5,1,4,2,4,1,1,4,2,5,2,1,"US",2
"15315",5,3,5,4,4,3,5,2,4,3,2,4,1,4,4,1,4,4,4,3,3,2,4,2,3,2,2,"US",2
"15316",4,3,3,3,1,3,5,3,4,4,3,1,1,3,2,4,3,4,4,2,2,2,5,3,2,3,2,"BR",2
"15317",4,3,2,3,1,1,4,1,4,3,2,2,4,4,4,4,2,4,4,4,1,4,1,1,2,4,1,"GB",2
"15318",4,2,1,4,4,4,5,2,4,1,4,1,1,4,4,1,5,3,2,5,1,1,4,2,5,1,1,"CA",1
"15319",2,1,1,1,1,1,1,1,1,2,1,1,1,3,5,1,3,0,1,5,1,1,1,1,5,3,1,"US",3
"15320",2,1,1,1,1,1,1,1,1,1,4,1,1,3,5,1,4,1,1,5,1,1,4,1,2,1,2,"CA",2
"15321",5,5,3,5,3,3,5,2,5,5,4,1,4,3,4,5,1,2,3,5,2,1,4,4,2,1,1,"US",3
"15322",4,3,2,3,4,4,4,1,4,4,3,1,2,4,3,4,2,1,3,4,1,1,4,1,2,1,1,"US",1
"15323",4,3,4,2,3,4,4,3,4,3,3,3,4,4,2,3,2,3,4,4,2,2,3,4,4,4,1,"US",1
"15324",4,4,3,3,3,4,5,4,4,5,2,3,2,4,1,4,1,5,4,2,2,5,5,3,5,2,3,"US",1
"15325",5,4,3,4,3,3,3,4,4,3,1,3,4,4,1,4,1,4,3,3,2,1,3,3,5,1,2,"GB",3
"15326",4,4,4,4,4,5,5,3,5,5,1,4,4,5,2,2,1,4,3,2,4,4,4,4,3,5,3,"CA",2
"15327",4,4,3,3,4,5,4,4,5,2,2,3,4,3,4,2,2,3,4,5,3,2,4,3,3,2,4,"GB",2
"15328",5,4,2,4,1,1,5,5,5,5,3,1,4,1,3,5,1,2,2,5,1,1,4,2,5,2,2,"GR",3
"15329",4,3,1,2,3,3,5,2,1,1,5,1,1,3,5,1,4,2,1,4,2,1,4,2,5,1,1,"AR",3
"15330",5,1,3,3,3,3,3,3,3,2,5,1,3,2,4,1,5,3,2,5,2,3,2,3,5,1,3,"ES",3
"15331",4,4,3,1,3,3,5,2,3,2,2,1,2,2,5,1,4,1,1,4,2,5,4,1,3,1,2,"US",3
"15332",4,3,4,5,4,4,5,2,5,4,4,2,5,4,1,4,5,5,3,4,2,2,4,3,2,5,2,"US",3
"15333",4,3,3,2,3,4,5,2,4,2,2,4,3,3,2,2,4,4,2,5,1,1,1,1,5,2,2,"US",1
"15334",5,4,4,4,4,5,5,3,5,4,4,4,4,4,4,4,1,4,4,4,2,3,4,3,1,4,3,"CA",2
"15335",4,3,4,3,4,3,4,2,5,3,3,2,2,3,4,2,5,4,2,4,2,2,3,3,2,1,2,"US",2
"15336",3,2,3,4,2,2,4,2,3,4,3,2,2,2,2,2,2,2,2,4,1,1,2,2,4,1,2,"US",2
"15337",4,5,5,5,5,5,5,5,5,3,5,2,4,5,2,5,2,5,5,5,5,5,5,5,5,5,5,"US",1
"15338",5,3,5,5,4,3,4,4,5,4,2,4,2,2,1,4,1,4,5,3,3,4,5,4,1,3,4,"DE",3
"15339",5,4,2,2,5,4,5,1,4,2,5,2,2,2,4,5,4,5,3,4,3,2,4,4,5,3,2,"IT",3
"15340",4,5,4,2,5,4,5,4,5,4,4,4,4,2,4,2,1,4,4,5,4,3,4,3,4,4,3,"GB",2
"15341",4,2,4,4,4,4,4,2,4,3,4,4,2,4,4,2,4,4,2,4,2,2,4,2,4,2,2,"US",3
"15342",4,2,1,1,2,4,4,1,3,3,2,2,1,3,3,2,2,2,2,3,1,2,2,1,4,2,1,"CZ",3
"15343",5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,1,4,5,5,5,2,1,4,2,5,1,5,"GB",2
"15344",3,1,3,4,4,3,4,2,5,3,4,3,4,4,4,3,3,3,1,3,3,1,3,3,3,3,3,"CA",3
"15345",5,4,4,5,4,3,5,3,5,3,2,2,4,5,5,3,1,5,3,2,2,4,5,4,1,5,4,"US",3
"15346",2,2,2,4,2,2,4,2,4,5,4,2,3,4,2,4,1,3,3,4,1,1,2,2,5,3,2,"US",3
"15347",4,2,3,3,3,1,4,2,1,1,3,1,4,1,2,1,2,3,1,5,1,2,3,2,5,1,1,"CL",3
"15348",2,2,3,4,2,2,4,3,3,4,3,2,2,3,4,2,2,3,1,4,1,2,2,1,4,3,2,"GB",3
"15349",3,3,3,5,4,1,5,1,4,3,4,2,2,4,2,1,1,2,1,2,2,3,3,1,5,2,1,"US",3
"15350",5,4,5,4,4,4,5,5,4,2,4,3,3,3,4,2,3,3,3,3,2,1,3,4,4,4,3,"GB",3
"15351",3,3,3,4,3,4,4,3,4,2,2,3,4,4,4,1,2,3,1,4,2,2,4,3,5,1,2,"NL",3
"15352",5,5,4,4,4,5,5,1,4,4,5,2,1,4,5,1,1,4,5,5,4,4,4,2,5,1,3,"GB",1
"15353",4,5,0,2,4,4,4,2,5,4,2,2,4,4,2,5,4,3,3,5,2,3,4,2,4,1,4,"US",1
"15354",5,3,4,5,3,3,5,4,4,1,5,2,1,2,4,1,3,2,1,5,1,1,3,1,5,1,3,"US",3
"15355",2,4,2,4,4,4,5,1,2,2,5,2,1,2,4,1,1,2,2,4,2,2,1,1,5,1,1,"US",3
"15356",5,4,2,2,4,4,4,3,4,1,3,3,3,3,2,4,2,4,3,4,2,4,4,4,2,2,4,"GB",3
"15357",4,4,2,4,4,4,5,4,5,4,3,4,1,4,5,3,4,3,3,3,3,3,4,3,4,4,1,"BM",1
"15358",4,5,5,5,4,1,5,5,5,4,1,4,1,5,1,2,2,4,2,2,2,1,2,4,5,1,2,"US",3
"15359",5,5,1,1,5,5,5,5,5,5,1,5,1,5,1,5,1,5,5,5,5,1,5,5,1,5,5,"ID",3
"15360",5,3,3,4,4,2,5,2,4,1,5,1,1,1,3,1,2,3,2,4,2,1,2,2,5,3,2,"DE",3
"15361",4,4,3,4,2,4,5,3,5,3,2,4,3,4,2,1,1,3,5,2,4,1,2,3,2,4,1,"GB",1
"15362",4,4,3,3,4,5,4,3,4,3,2,2,4,2,4,1,1,4,4,4,2,1,4,4,5,1,2,"US",3
"15363",5,2,1,4,3,3,5,1,1,1,5,1,1,1,5,1,5,3,1,3,1,1,1,3,5,4,1,"US",3
"15364",5,4,1,4,4,4,4,3,4,3,4,3,1,4,1,3,3,5,1,4,4,4,4,3,5,4,4,"US",2
"15365",5,2,2,4,4,5,5,3,5,2,2,1,1,4,2,1,1,3,3,3,3,1,4,3,5,3,1,"GB",2
"15366",4,4,3,3,4,4,4,3,5,4,2,4,1,4,2,4,2,4,4,4,2,2,4,3,4,4,2,"CA",3
"15367",2,2,1,1,1,1,4,2,2,1,2,1,3,2,4,1,2,3,3,4,3,2,5,1,2,3,1,"SE",2
"15368",3,1,3,4,2,1,4,2,2,1,5,2,2,2,4,1,4,3,2,4,1,3,3,1,5,1,1,"GB",1
"15369",4,3,5,2,3,5,3,3,4,4,4,2,3,4,2,4,1,5,3,3,5,2,4,5,4,1,3,"NO",3
"15370",5,3,5,3,4,3,4,3,3,3,3,2,3,4,2,5,2,4,4,2,4,3,4,5,1,1,4,"DE",1
"15371",4,2,2,3,2,4,4,2,4,4,4,1,2,2,4,1,1,3,3,4,1,1,4,1,4,1,1,"GB",1
"15372",5,4,3,4,4,4,5,3,5,4,4,4,2,4,4,5,2,3,2,3,3,2,4,3,4,3,5,"FI",3
"15373",4,3,5,4,5,5,5,4,4,3,4,5,4,4,2,5,2,4,4,3,4,2,4,4,4,2,2,"US",3
"15374",4,4,4,2,4,4,4,5,4,4,2,3,2,5,2,3,3,4,4,2,4,1,4,4,4,5,4,"DE",3
"15375",5,3,4,4,3,3,5,5,3,4,3,2,4,4,2,4,2,3,3,3,3,2,2,3,2,3,2,"US",3
"15376",5,4,4,4,4,4,5,4,4,3,2,2,1,4,1,3,2,4,3,2,1,1,3,3,3,5,4,"US",3
"15377",4,5,4,4,4,4,4,4,4,4,2,4,3,5,2,2,1,4,2,2,2,2,4,3,2,5,3,"US",3
"15378",4,3,4,4,4,5,5,5,4,4,4,2,4,4,1,3,1,3,3,2,2,4,4,2,5,1,2,"GB",3
"15379",4,4,1,4,1,2,5,3,3,2,3,1,3,2,4,1,3,3,3,4,2,1,2,2,5,1,1,"SE",1
"15380",3,5,5,5,5,5,5,5,5,5,1,5,5,5,1,4,2,5,4,1,1,4,5,4,1,5,2,"AU",3
"15381",4,2,3,4,2,2,4,4,4,2,4,2,2,2,5,2,4,2,2,4,1,3,4,1,5,2,2,"US",3
"15382",5,1,2,5,3,1,5,3,3,4,3,3,1,5,3,1,5,4,4,4,5,1,1,5,5,1,1,"US",1
"15383",4,4,3,3,3,4,4,3,4,2,3,2,2,3,4,2,1,3,4,4,3,2,5,4,2,3,3,"GB",1
"15384",4,4,3,3,3,2,4,4,4,3,5,2,2,2,4,2,4,3,4,5,2,2,4,2,4,2,2,"US",3
"15385",4,1,4,3,2,1,4,1,2,3,5,2,1,3,4,4,5,0,2,3,1,1,2,2,5,4,1,"DE",3
"15386",5,1,4,4,5,3,5,4,4,3,4,2,2,3,1,1,4,3,3,3,5,3,3,4,4,3,2,"CA",3
"15387",5,5,5,5,5,5,5,4,5,4,2,3,4,5,1,3,3,4,3,2,3,2,5,5,2,4,4,"US",2
"15388",5,4,2,3,4,4,5,4,5,3,2,2,2,4,4,2,4,3,4,4,1,1,4,3,1,5,1,"US",2
"15389",4,4,4,4,4,3,5,3,4,2,2,2,3,4,3,4,2,3,2,2,2,4,4,3,2,2,4,"US",2
"15390",5,5,5,5,5,5,5,5,5,5,1,5,4,5,1,4,1,5,5,1,5,5,5,5,5,5,5,"AU",2
"15391",5,4,4,4,4,4,4,3,5,2,5,2,2,2,4,1,5,4,3,5,2,1,3,3,5,2,4,"RO",3
"15392",2,2,2,2,1,4,4,1,4,4,2,2,1,4,5,1,2,2,2,5,1,2,1,2,5,1,1,"US",3
"15393",5,5,5,4,5,4,5,5,5,4,1,4,4,4,3,3,1,4,3,4,3,2,2,2,5,4,3,"US",3
"15394",4,2,3,2,2,3,4,3,3,1,5,1,2,3,5,3,3,4,4,3,2,4,4,3,3,1,3,"GB",2
"15395",4,5,4,5,5,5,4,4,5,4,5,3,3,5,3,3,4,5,4,3,3,3,4,4,1,3,5,"US",3
"15396",5,4,1,4,4,4,5,3,5,3,2,2,4,5,5,1,2,3,4,5,1,1,5,2,1,4,2,"US",2
"15397",5,3,1,3,4,5,4,3,5,2,4,1,2,2,5,1,4,2,4,4,2,1,4,2,4,3,1,"DK",3
"15398",2,4,5,4,4,3,4,4,4,3,4,4,4,5,1,5,2,5,2,5,3,3,5,4,5,3,3,"SI",1
"15399",5,4,4,5,4,5,4,5,5,5,1,4,4,4,5,4,2,2,3,2,3,1,5,3,5,3,4,"US",2
"15400",4,4,4,4,5,4,4,3,4,5,2,3,3,5,2,3,1,3,2,2,3,1,4,3,5,5,2,"US",3
"15401",2,1,2,2,1,1,2,3,4,4,4,3,2,4,4,2,3,4,2,4,1,1,2,1,4,1,1,"US",3
"15402",5,2,3,4,4,5,5,3,3,1,5,2,2,2,4,3,2,2,4,4,4,2,3,3,1,4,1,"CA",3
"15403",5,4,5,4,4,5,5,4,5,5,1,5,1,5,1,3,1,5,5,4,4,1,5,4,5,5,5,"CA",3
"15404",4,5,5,5,5,5,5,3,5,5,1,4,4,3,2,4,1,4,4,4,2,4,4,4,5,2,5,"US",3
"15405",4,4,4,2,4,4,4,4,4,4,2,4,4,4,2,4,3,4,4,2,4,3,4,4,2,4,4,"US",2
"15406",3,2,1,2,3,1,5,3,5,1,5,1,1,1,4,1,3,3,1,5,1,1,3,1,5,1,2,"DE",3
"15407",4,2,4,2,2,2,4,2,4,3,2,4,2,4,2,4,4,4,2,4,2,2,2,2,4,1,4,"GB",3
"15408",4,4,3,2,5,3,4,4,4,4,3,3,2,3,2,3,1,4,5,2,2,4,4,4,2,3,3,"US",1
"15409",2,2,3,5,3,2,4,2,3,3,4,2,2,2,4,3,1,4,2,2,1,1,3,2,2,4,1,"US",3
"15410",2,4,2,4,2,2,5,5,4,4,5,2,2,2,4,2,4,4,4,4,2,2,2,2,2,4,3,"AU",2
"15411",3,4,1,4,3,4,4,2,4,4,4,2,2,2,5,3,2,2,4,4,2,2,4,2,4,2,1,"GB",2
"15412",4,1,2,4,4,3,5,4,5,5,2,3,2,4,2,1,4,2,2,5,1,1,4,1,5,4,1,"US",1
"15413",4,4,3,4,4,3,4,3,4,4,2,3,1,4,4,3,3,3,2,2,2,1,4,3,4,4,3,"US",2
"15414",4,4,4,4,4,5,5,2,5,5,4,2,4,4,4,1,1,4,4,2,4,2,2,4,4,2,3,"US",3
"15415",4,4,5,5,4,5,4,4,4,3,2,2,2,4,2,3,4,3,4,3,3,1,4,2,3,1,3,"US",3
"15416",4,5,5,4,5,5,4,5,4,2,2,2,2,5,1,1,5,4,5,3,2,2,5,4,5,1,3,"US",3
"15417",4,1,4,3,2,3,5,2,4,2,3,2,1,3,3,4,4,3,3,4,1,4,4,3,2,2,2,"GB",3
"15418",5,3,4,3,4,2,5,4,5,2,2,2,3,4,3,3,2,4,3,5,2,1,3,3,5,2,3,"AU",3
"15419",5,4,5,2,3,3,5,5,5,3,4,3,5,2,2,2,2,4,3,2,1,5,3,2,5,1,4,"CA",3
"15420",5,4,5,5,5,5,5,4,4,1,4,4,2,5,1,4,5,4,5,4,2,3,5,2,1,3,5,"LV",1
"15421",3,1,1,3,2,1,3,4,3,3,2,1,1,3,1,2,2,4,1,5,1,1,1,1,4,4,1,"US",3
