"","HSNS1","HSNS2","HSNS3","HSNS4","HSNS5","HSNS6","HSNS7","HSNS8","HSNS9","HSNS10","DDP1","DDP2","DDP3","DDP4","DDN1","DDN2","DDN3","DDN4","DDM1","DDM2","DDM3","DDM4","age","gender","accuracy","country"
"48868",4,4,4,2,2,4,4,3,4,4,2,2,2,4,2,3,4,4,3,5,4,2,35,1,85,"US"
"48869",5,5,5,3,2,5,5,3,5,2,2,2,3,3,4,2,4,4,4,0,4,4,20,1,80,"EU"
"48870",4,4,5,3,4,3,4,4,3,2,5,3,5,5,3,1,2,4,4,4,5,3,19,2,70,"GB"
"48871",4,5,5,4,4,4,5,4,4,3,3,3,4,4,4,3,3,4,4,4,4,3,19,2,85,"GB"
"48872",2,1,2,2,3,5,1,2,4,3,4,3,4,4,4,3,2,4,3,2,4,2,18,1,78,"GB"
"48873",4,1,1,4,4,4,2,4,2,3,4,5,4,5,2,2,4,4,4,5,5,4,18,1,100,"NZ"
"48874",4,5,5,3,2,4,4,2,5,2,2,1,4,5,1,2,1,1,2,4,2,1,16,2,80,"CA"
"48875",4,4,5,4,3,4,5,4,4,3,4,3,0,5,4,3,3,4,4,4,4,4,19,2,85,"GB"
"48876",2,3,4,3,3,3,4,4,4,2,2,2,1,2,2,3,2,2,1,2,2,2,18,2,50,"GB"
"48877",2,3,3,1,3,2,3,3,3,2,3,1,2,2,4,3,3,3,4,4,5,3,23,1,69,"GB"
"48878",5,5,5,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,17,2,98,"GB"
"48879",5,1,4,5,5,5,3,5,4,3,4,5,5,5,4,5,5,5,4,5,3,5,15,1,100,"CA"
"48880",5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,22,1,100,"DE"
"48881",5,2,1,5,4,5,4,4,2,4,4,4,4,4,5,4,5,4,5,5,5,5,21,1,90,"US"
"48882",4,2,5,5,4,5,5,4,3,2,3,4,5,5,5,5,5,4,4,3,3,4,14,1,76,"GB"
"48883",2,3,2,2,3,3,2,2,3,2,3,3,3,4,3,3,2,2,2,4,2,2,26,2,85,"EE"
"48884",2,3,1,2,4,4,3,2,1,3,2,2,3,4,2,1,3,1,3,4,1,3,17,2,95,"US"
"48885",4,5,5,3,4,4,4,4,5,5,4,4,4,3,5,5,4,3,4,5,4,4,33,1,95,"US"
"48886",4,1,2,2,3,4,2,4,4,2,4,3,3,4,4,1,2,2,2,4,4,2,28,2,99,"CA"
"48887",1,1,1,1,5,5,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,35,1,95,"US"
"48888",4,4,4,2,2,2,4,3,5,4,1,2,1,4,3,4,1,2,3,4,4,2,32,2,100,"US"
"48889",4,1,3,2,3,4,4,3,1,3,4,1,3,5,4,4,3,3,4,3,3,3,17,1,85,"BR"
"48890",1,1,2,4,4,3,2,1,2,5,3,2,4,3,3,2,3,2,1,4,3,3,11,2,49,"US"
"48891",4,3,4,4,5,5,2,5,5,5,4,3,5,5,4,4,5,2,4,4,4,2,25,1,88,"US"
"48892",3,3,4,3,1,2,4,2,4,2,3,3,3,4,4,3,2,3,5,5,5,3,21,2,97,"US"
"48893",3,4,4,3,2,3,5,2,4,1,2,1,2,2,2,3,2,3,2,5,4,2,19,1,85,"US"
"48894",4,1,3,3,4,5,2,4,4,5,4,3,4,5,4,4,4,3,4,3,4,3,18,1,80,"US"
"48895",4,1,4,2,5,5,5,5,4,4,4,5,4,5,4,3,4,3,4,5,5,4,23,1,100,"IS"
"48896",1,2,3,1,1,2,2,1,4,1,1,2,1,5,4,2,3,4,4,4,4,2,22,1,80,"NO"
"48897",4,5,4,4,4,4,4,5,4,2,1,2,3,4,5,4,5,2,1,2,4,2,24,1,95,"US"
"48898",2,3,3,3,3,5,4,5,5,4,2,2,4,5,2,1,2,2,5,2,4,3,22,2,90,"US"
"48899",4,5,4,4,2,4,4,2,4,2,2,3,2,4,4,4,3,1,3,3,4,1,20,2,90,"AR"
"48900",4,5,5,2,5,5,5,5,0,2,4,2,4,5,5,4,3,4,3,3,4,2,25,1,70,"CA"
"48901",4,2,2,2,2,2,4,1,4,1,2,1,1,2,2,2,2,2,1,3,2,2,20,2,60,"US"
"48902",3,4,4,2,4,3,4,3,2,1,1,1,1,2,1,1,1,1,1,2,4,1,26,2,85,"US"
"48903",5,4,4,3,4,4,4,5,5,2,3,4,5,5,4,4,5,0,4,5,5,3,32,1,75,"RU"
"48904",2,3,4,5,3,4,4,4,3,3,4,5,4,5,3,4,2,3,4,5,4,4,18,2,100,"CA"
"48905",5,2,5,4,4,5,2,4,5,1,3,2,4,4,5,5,5,5,4,5,5,4,20,2,90,"PH"
"48906",4,2,3,2,2,4,2,2,2,2,2,2,1,4,4,1,1,2,2,4,3,2,19,0,80,"US"
"48907",4,4,5,4,2,4,4,4,4,3,2,2,2,4,5,5,4,4,4,4,4,2,24,1,90,"AU"
"48908",4,1,4,3,2,5,4,2,3,2,4,4,3,4,3,2,3,3,3,5,4,3,16,1,95,"AU"
"48909",2,3,4,2,4,3,2,2,4,2,1,2,1,5,4,2,2,3,1,2,3,2,24,1,80,"IN"
"48910",4,4,4,3,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,3,23,2,70,"PH"
"48911",5,5,5,5,1,5,5,4,5,1,1,1,1,1,5,5,5,5,1,5,5,1,39,1,100,"CA"
"48912",3,2,5,3,3,4,3,5,1,2,1,1,3,1,1,1,3,2,1,3,2,1,20,1,100,"IE"
"48913",3,4,2,4,3,4,2,2,3,4,3,4,2,4,4,3,3,3,4,4,4,3,35,2,100,"AU"
"48914",2,5,5,1,1,4,4,1,2,2,1,1,3,5,5,4,1,1,4,3,1,1,14,2,95,"US"
"48915",4,3,3,3,3,4,3,4,3,3,3,4,3,3,3,5,3,4,3,4,3,3,16,1,90,"PH"
"48916",5,4,4,4,4,5,4,5,4,4,4,4,5,5,4,3,4,3,4,4,4,3,23,1,90,"US"
"48917",5,3,2,2,4,4,3,2,4,3,3,3,3,3,5,4,4,4,4,5,4,3,24,1,70,"SG"
"48918",5,4,4,4,2,4,4,4,3,1,3,1,3,2,3,3,1,4,4,5,2,2,21,2,80,"US"
"48919",3,4,2,3,4,4,3,3,3,3,1,1,2,4,4,3,1,1,2,4,3,1,41,1,95,"GB"
"48920",3,4,4,4,2,4,4,2,3,1,1,1,1,4,4,2,1,1,1,2,2,1,41,2,80,"US"
"48921",4,4,4,3,4,4,4,4,4,3,5,4,3,5,4,2,3,4,4,5,2,4,0,1,90,"US"
"48922",5,3,5,5,5,5,5,5,4,4,4,4,5,4,5,4,5,4,4,5,5,4,19,1,98,"JP"
"48923",5,4,2,5,4,4,4,3,2,1,1,2,1,5,3,3,3,1,2,4,1,1,13,1,90,"HK"
"48924",3,3,2,4,1,3,2,4,3,3,1,1,3,3,5,3,2,3,3,4,5,2,37,1,80,"DK"
"48925",5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,16,1,100,"FI"
"48926",3,3,4,4,3,4,2,4,4,4,4,2,4,3,4,4,4,2,2,3,0,2,26,1,70,"HU"
"48927",3,2,3,3,4,5,3,3,3,3,5,4,4,3,5,5,5,5,4,4,5,5,42,1,80,"GB"
"48928",5,4,4,2,2,2,4,4,4,4,1,2,2,4,4,4,4,4,2,3,4,2,32,1,90,"GB"
"48929",4,5,5,3,4,5,4,4,5,2,3,4,4,3,5,5,5,4,4,5,4,4,17,1,70,"MM"
"48930",5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,1,5,1,25,1,55,"DE"
"48931",4,4,4,2,2,3,3,3,4,3,3,4,3,2,4,2,3,2,4,3,3,3,17,2,90,"MY"
"48932",4,3,2,2,3,4,4,4,4,2,3,3,3,4,1,1,1,4,3,4,4,3,19,1,100,"MX"
"48933",5,4,4,4,5,0,4,5,5,4,4,4,5,4,5,5,5,5,5,5,4,4,13,1,100,"US"
"48934",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,25,1,100,"PL"
"48935",5,4,5,2,1,4,5,5,4,2,2,3,4,3,5,4,4,2,4,4,4,4,25,1,85,"CA"
"48936",4,3,4,3,4,4,2,4,4,3,2,2,3,3,4,3,4,4,3,4,3,2,25,1,90,"US"
"48937",4,1,2,3,4,5,2,4,2,5,5,3,4,4,2,2,4,4,3,2,3,3,50,1,90,"US"
"48938",5,4,1,2,2,5,5,4,5,1,2,1,4,4,5,5,4,4,5,4,5,1,33,2,70,"US"
"48939",3,4,3,5,1,4,4,2,5,1,2,2,2,4,4,5,2,2,2,4,4,2,14,2,89,"GB"
"48940",2,4,5,1,2,1,4,1,4,1,1,1,1,4,4,1,3,1,2,4,4,2,18,1,87,"US"
"48941",3,4,4,3,3,5,4,4,3,4,4,3,3,4,3,2,3,3,3,4,3,2,25,1,89,"GB"
"48942",5,4,2,2,2,4,5,4,4,2,1,5,4,4,5,4,2,1,5,4,2,4,19,1,85,"MY"
"48943",4,4,2,2,4,2,2,3,4,2,2,2,3,4,3,2,2,2,2,4,4,2,34,2,30,"PH"
"48944",3,4,1,1,3,2,4,1,3,1,2,2,2,2,4,2,5,1,5,5,4,3,21,1,100,"CA"
"48945",5,5,5,3,4,5,5,5,5,4,1,1,4,5,3,4,4,3,3,3,4,3,28,1,25,"US"
"48946",5,4,5,4,4,4,4,4,4,4,2,1,2,2,5,5,3,3,4,4,4,2,28,1,95,"US"
"48947",4,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,24,1,80,"CA"
"48948",2,4,3,1,2,5,4,2,2,1,1,1,2,4,1,1,1,2,1,4,2,1,26,1,90,"US"
"48949",2,2,2,2,2,2,3,2,4,2,2,2,2,2,4,3,4,3,2,2,2,2,29,1,90,"IR"
"48950",4,1,4,4,4,4,1,4,1,2,2,2,3,4,2,2,2,2,2,4,2,2,36,1,98,"GB"
"48951",3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,4,3,2,47,1,90,"US"
"48952",3,1,2,3,2,4,2,5,4,4,4,4,4,5,1,2,2,2,3,4,4,2,15,2,95,"GB"
"48953",5,4,5,5,5,5,4,5,4,5,1,5,5,5,4,2,4,4,5,5,5,5,18,1,100,"US"
"48954",4,2,4,5,3,5,2,4,4,3,3,3,4,5,5,5,5,5,4,4,5,4,22,1,75,"US"
"48955",2,1,1,1,2,5,1,1,1,1,4,1,3,2,5,2,3,4,4,5,2,4,33,1,98,"US"
"48956",5,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,1,100,"AU"
"48957",5,1,1,3,5,5,3,5,5,5,5,1,5,5,3,1,1,3,5,5,3,3,21,1,99,"US"
"48958",4,4,4,4,3,3,2,3,4,1,2,1,3,4,5,5,4,3,2,4,4,2,47,1,95,"US"
"48959",5,4,3,5,3,5,3,5,4,5,4,3,4,5,5,2,4,5,2,5,4,2,19,3,70,"US"
"48960",1,3,4,2,2,2,2,1,2,2,2,1,1,2,4,4,2,2,4,2,2,2,33,2,70,"US"
"48961",2,4,4,1,2,5,5,1,1,1,1,1,1,4,5,3,2,2,3,4,4,2,37,1,85,"US"
"48962",3,4,2,1,3,1,4,1,4,1,1,1,1,3,4,3,4,2,2,4,4,2,30,2,95,"US"
"48963",3,5,4,3,1,4,5,1,5,1,1,1,2,4,4,4,3,1,1,3,2,1,19,2,98,"CA"
"48964",4,3,4,2,3,3,3,4,2,3,2,4,4,4,3,4,4,3,4,2,3,3,19,1,80,"GB"
"48965",4,3,2,2,3,3,3,3,4,1,2,2,4,2,4,4,4,2,2,3,3,3,48,1,95,"GB"
"48966",4,1,3,2,2,5,3,5,5,2,2,3,1,3,1,1,1,1,3,4,1,3,42,1,90,"KW"
"48967",5,5,5,4,2,4,5,4,4,1,2,4,2,4,5,2,1,4,3,4,2,2,22,2,90,"IN"
"48968",2,2,2,2,2,2,2,2,2,2,0,2,3,4,2,2,3,2,2,4,4,2,22,1,80,"BE"
"48969",5,5,4,2,3,4,4,4,3,1,1,1,2,3,4,1,3,1,2,4,4,2,28,1,90,"PL"
"48970",5,3,4,2,2,5,5,3,4,1,4,2,4,5,4,3,3,2,5,5,3,3,21,2,85,"US"
"48971",5,1,4,1,5,5,4,5,5,2,3,4,4,5,5,4,5,5,5,1,5,5,24,1,98,"US"
"48972",5,2,4,2,2,4,2,3,4,1,4,4,5,4,2,1,2,2,2,4,4,4,0,0,90,"US"
"48973",5,2,2,1,5,4,5,2,4,3,2,4,2,5,5,5,5,4,5,5,5,4,21,1,90,"US"
"48974",4,4,4,1,2,4,4,2,3,2,4,2,1,4,4,3,2,2,4,5,4,3,37,2,86,"CA"
"48975",1,1,3,1,1,2,4,1,4,2,5,3,4,1,5,4,1,2,1,5,5,1,18,2,100,"US"
"48976",5,1,1,5,4,4,3,5,4,2,4,5,4,5,5,5,5,4,5,5,5,4,18,1,100,"US"
"48977",3,3,4,2,2,3,3,2,3,2,1,3,1,2,2,2,4,2,2,4,3,3,18,2,55,"US"
"48978",1,1,1,1,5,5,1,1,1,4,3,5,1,0,1,1,1,1,4,5,2,3,28,1,80,"US"
"48979",3,3,4,1,2,4,4,1,4,1,1,1,2,3,4,4,1,1,2,1,2,1,26,1,85,"US"
"48980",3,2,3,4,3,1,3,3,1,1,1,1,1,3,4,3,3,2,3,4,4,1,23,2,90,"US"
"48981",4,3,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,3,4,4,4,3,16,2,98,"US"
"48982",5,1,1,1,4,5,3,5,3,5,5,5,5,4,3,1,1,1,5,5,5,5,34,1,100,"US"
"48983",3,3,4,2,3,5,2,3,4,2,2,2,2,5,5,3,4,2,4,4,4,4,18,1,89,"US"
"48984",4,2,3,2,4,4,2,2,4,2,2,1,2,4,2,2,2,2,1,4,2,2,43,1,66,"US"
"48985",3,3,4,3,4,4,3,3,4,5,3,3,3,3,2,3,3,3,3,3,3,3,15,2,99,"US"
"48986",4,2,2,1,2,3,4,2,1,1,1,1,4,2,4,4,4,3,1,3,2,1,19,1,95,"US"
"48987",4,4,5,2,4,5,4,2,4,4,4,5,4,5,3,1,2,2,4,4,3,3,18,2,95,"US"
"48988",4,4,4,1,4,4,4,1,4,1,2,1,4,4,4,4,4,4,4,2,4,1,49,1,100,"CA"
"48989",4,4,3,4,4,4,4,4,4,2,1,2,2,3,4,4,4,2,2,4,4,1,22,2,20,"US"
"48990",1,1,2,1,4,1,3,1,2,3,4,4,3,4,4,2,2,3,3,0,4,3,35,2,100,"US"
"48991",4,2,4,2,2,4,4,4,4,2,2,1,2,3,4,5,2,4,4,4,4,1,47,2,90,"CA"
"48992",4,2,4,1,2,2,1,2,5,2,2,2,2,3,3,1,1,3,3,3,3,3,19,1,89,"US"
"48993",1,1,2,3,2,4,2,4,3,3,4,2,4,4,2,4,4,2,3,3,4,2,20,2,85,"AU"
"48994",4,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,3,18,1,70,"US"
"48995",4,1,3,2,2,5,2,2,4,2,4,1,4,4,2,1,2,1,3,2,3,4,22,2,100,"CA"
"48996",2,4,4,2,1,2,2,1,3,1,1,1,1,1,2,2,2,1,1,2,1,1,28,2,90,"US"
"48997",2,2,4,4,2,5,2,1,1,4,2,1,5,5,2,2,4,1,4,4,4,2,17,2,95,"US"
"48998",5,3,5,2,1,5,5,4,5,2,1,1,1,4,5,5,5,1,3,5,5,1,19,1,90,"US"
"48999",3,2,2,1,4,2,1,3,2,3,1,1,3,3,1,1,2,1,1,3,2,1,24,1,90,"US"
"49000",2,2,2,2,3,4,3,3,2,3,3,4,4,5,2,2,4,2,4,4,4,3,20,1,75,"CA"
"49001",2,4,5,2,2,4,4,2,3,1,1,2,2,3,4,1,1,1,4,5,4,2,18,1,70,"US"
"49002",2,1,3,2,2,3,3,1,4,1,1,1,3,3,2,4,3,2,3,2,4,1,32,1,98,"US"
"49003",4,4,4,4,2,4,4,1,4,1,2,1,1,4,5,5,5,2,3,4,5,1,25,2,95,"US"
"49004",4,3,4,1,4,5,4,4,4,4,4,4,4,5,2,1,1,2,5,4,4,4,48,1,95,"US"
"49005",2,5,2,1,4,1,5,2,5,1,1,1,2,4,4,4,3,2,3,1,5,3,31,2,50,"US"
"49006",2,2,2,2,3,4,2,2,2,2,3,2,4,2,4,2,3,3,4,4,2,2,35,1,85,"US"
"49007",4,5,3,4,5,4,4,4,3,4,3,3,3,4,4,4,2,4,4,4,3,4,31,2,75,"HR"
"49008",5,2,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,20,1,100,"SG"
"49009",2,2,2,1,5,5,4,2,4,1,4,4,4,5,4,3,2,2,2,4,2,2,20,1,85,"SG"
"49010",3,2,5,4,5,4,3,2,3,3,4,2,2,4,5,4,4,2,4,4,1,1,21,2,95,"CA"
"49011",1,4,4,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,16,2,85,"US"
"49012",5,1,1,1,4,5,4,3,1,1,1,2,2,5,1,1,2,3,3,2,2,1,41,1,85,"FR"
"49013",2,1,4,2,4,4,1,3,4,2,1,4,2,2,4,3,2,2,4,1,4,3,24,1,73,"PL"
"49014",5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22,1,99,"US"
"49015",3,4,5,4,3,4,4,3,5,4,3,4,3,3,2,1,3,2,4,4,3,3,14,2,100,"GB"
"49016",3,2,4,4,3,4,4,2,4,3,4,3,3,3,3,2,3,2,3,5,2,3,13,2,99,"GB"
"49017",2,4,4,3,3,3,3,2,4,3,2,3,3,4,4,4,2,2,3,4,2,3,20,2,80,"SG"
"49018",5,5,5,3,4,3,5,4,5,4,2,2,2,4,5,5,4,3,4,4,4,4,21,2,75,"AU"
"49019",5,1,4,2,1,2,2,2,4,4,4,2,4,2,4,4,4,3,1,1,2,1,28,2,98,"ID"
"49020",5,5,5,2,3,5,5,4,5,2,5,2,4,4,5,4,4,2,4,4,3,3,34,1,90,"GB"
"49021",4,4,4,2,3,4,4,4,4,2,3,4,4,4,4,3,2,4,2,4,4,4,15,2,85,"US"
"49022",4,2,5,5,5,4,1,5,5,4,5,5,5,4,5,2,5,4,5,5,5,4,18,1,100,"GB"
"49023",4,2,2,2,4,2,2,4,2,2,4,2,4,5,4,4,5,2,4,5,5,2,26,1,90,"GB"
"49024",1,5,5,1,1,5,5,1,1,3,4,1,3,4,4,2,4,1,1,5,3,1,18,2,10,"DK"
"49025",5,4,3,4,4,5,4,4,4,5,3,5,3,4,4,4,4,2,3,3,4,2,23,2,95,"TR"
"49026",3,4,3,3,2,4,4,3,3,2,2,2,2,4,3,4,3,2,3,4,3,3,37,2,95,"US"
"49027",4,4,3,3,3,3,4,4,3,4,5,4,3,4,3,3,3,3,5,4,3,3,30,1,60,"RU"
"49028",4,4,4,3,3,4,4,2,2,3,1,2,3,2,4,3,3,2,4,2,3,3,18,2,90,"CA"
"49029",5,4,3,5,4,5,2,2,4,4,3,3,2,5,5,4,4,4,4,5,5,4,16,2,95,"US"
"49030",3,4,3,2,1,4,3,2,4,1,2,1,2,2,4,2,2,2,3,4,4,3,18,1,50,"CA"
"49031",4,4,4,4,3,5,2,4,4,4,5,3,5,3,5,5,4,4,5,5,5,4,15,1,100,"US"
"49032",4,3,3,4,3,4,4,4,4,4,3,3,3,2,5,5,5,4,4,5,5,3,16,2,90,"US"
"49033",3,1,4,4,4,5,2,4,3,3,4,3,4,5,2,2,2,2,3,4,2,2,18,1,85,"US"
"49034",5,1,3,4,4,0,2,3,4,3,5,4,4,5,5,5,5,4,5,4,5,4,21,1,100,"GB"
"49035",5,1,3,5,4,5,5,5,4,5,5,3,1,5,5,3,5,5,5,5,4,5,25,1,100,"SG"
"49036",2,5,5,2,2,4,4,2,4,3,3,2,2,3,4,1,3,1,2,4,1,1,44,1,80,"US"
"49037",4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,4,3,3,4,2,4,2,17,2,90,"IN"
"49038",5,1,5,5,4,5,4,5,5,1,4,4,5,5,5,5,5,5,4,5,5,4,19,2,50,"GB"
"49039",3,4,4,3,3,2,4,3,4,2,1,2,4,4,2,3,3,2,1,4,2,2,24,1,75,"DE"
"49040",3,1,1,3,4,3,3,4,1,2,4,4,4,4,2,1,2,3,4,4,4,4,50,1,95,"US"
"49041",4,4,4,3,4,4,4,3,4,2,1,2,4,4,4,3,2,1,2,3,1,2,27,1,80,"US"
"49042",5,3,4,3,4,4,5,4,3,4,3,3,5,5,1,5,3,2,3,3,4,3,50,1,50,"US"
"49043",4,4,4,3,4,4,4,3,3,4,3,2,3,4,3,2,3,3,4,3,2,2,15,2,4,"GB"
"49044",4,4,2,2,2,4,5,2,2,1,1,2,2,1,4,4,2,2,2,4,2,2,50,1,100,"GB"
"49045",4,1,2,3,4,4,2,4,2,4,5,3,4,5,3,2,3,2,4,4,4,3,14,1,75,"US"
"49046",3,4,4,2,2,3,4,2,4,2,2,2,2,4,4,4,2,2,4,4,4,2,44,1,95,"CA"
"49047",1,4,3,2,1,4,5,1,1,1,1,1,1,3,4,3,2,3,2,1,4,1,23,2,78,"DK"
"49048",3,2,4,2,2,4,4,3,1,1,2,2,2,4,3,4,2,2,3,4,4,3,18,2,50,"GB"
"49049",3,1,1,1,1,3,1,1,5,1,1,1,1,1,3,3,1,1,1,1,1,1,55,1,100,"US"
"49050",4,2,2,4,4,4,4,2,4,2,2,4,4,4,4,4,4,3,3,4,4,3,18,1,60,"US"
"49051",2,1,1,2,2,5,5,2,2,5,5,2,5,4,3,3,3,2,2,2,2,2,1783,2,95,"US"
"49052",4,5,5,5,4,2,4,2,5,1,1,1,1,1,5,2,2,2,2,5,2,1,17,2,88,"CA"
"49053",3,3,2,2,2,3,3,2,2,1,2,3,2,3,0,3,3,4,1,2,2,2,13,2,100,"US"
"49054",2,1,2,2,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2,4,4,2,36,1,95,"US"
"49055",5,1,1,5,5,5,1,3,5,5,5,5,1,1,5,5,5,1,5,5,5,1,49,2,90,"CA"
"49056",4,4,3,3,3,4,3,2,4,2,3,2,5,4,3,2,2,3,5,5,4,2,30,1,85,"GB"
"49057",4,3,4,4,4,4,4,3,4,1,2,2,2,4,4,4,5,4,5,4,4,4,19,1,95,"US"
"49058",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,2,98,"GB"
"49059",2,4,5,3,4,4,4,2,5,2,2,2,2,5,4,4,2,3,4,4,2,2,22,2,99,"IN"
"49060",5,5,4,4,4,5,5,4,5,4,2,2,2,5,4,3,2,2,1,4,4,1,30,2,100,"GB"
"49061",4,4,5,4,3,4,4,4,5,2,4,5,4,4,4,5,4,4,4,5,4,4,24,1,85,"US"
"49062",4,4,4,2,3,4,3,4,4,2,1,1,3,4,4,3,4,1,2,1,3,1,32,1,90,"JP"
"49063",2,2,3,1,3,3,2,2,4,3,3,2,4,3,3,3,3,3,2,4,3,2,16,1,80,"GB"
"49064",5,4,2,2,3,2,4,4,4,1,1,1,2,4,5,5,2,3,2,4,4,1,20,2,85,"US"
"49065",5,1,2,2,3,5,4,2,4,2,2,2,2,4,5,3,4,3,4,4,4,3,19,1,90,"RS"
"49066",3,2,3,3,3,4,2,3,3,3,3,4,4,4,2,3,2,4,3,4,4,3,80,1,80,"DE"
"49067",3,0,1,2,3,5,4,4,5,5,3,5,3,5,5,5,5,2,4,3,4,3,27,1,100,"AU"
"49068",5,5,5,5,5,4,3,5,5,2,3,1,1,3,5,5,4,4,4,5,3,3,17,2,80,"US"
"49069",4,4,4,4,3,4,2,3,4,2,4,3,4,2,5,4,0,4,2,4,2,4,14,2,80,"GB"
"49070",3,4,3,2,3,4,4,3,4,2,4,2,4,4,4,3,3,3,4,4,4,2,18,1,80,"US"
"49071",2,2,2,2,1,5,5,2,4,2,1,2,1,4,3,4,3,1,1,1,4,2,49,1,95,"US"
"49072",3,2,5,4,3,4,5,1,4,5,1,2,1,2,2,1,2,3,2,3,2,1,22,2,100,"PL"
"49073",2,3,4,4,4,4,4,5,4,4,2,4,3,3,4,4,4,4,2,4,4,2,14,2,100,"AU"
"49074",3,3,3,2,2,4,4,2,4,2,2,2,2,4,4,4,2,2,2,4,3,2,14,2,50,"AU"
"49075",4,2,2,2,4,4,2,2,4,4,4,2,4,4,4,2,4,2,3,4,4,2,22,1,75,"GB"
"49076",2,2,2,1,2,2,2,2,2,1,4,5,5,5,2,2,2,1,1,2,2,1,36,1,87,"US"
"49077",2,2,4,2,2,4,2,2,5,3,3,5,2,2,0,2,2,1,2,4,4,1,28,2,90,"CA"
"49078",5,5,5,4,2,5,4,5,5,4,3,5,4,4,5,2,1,4,1,2,2,2,27,1,30,"GB"
"49079",4,4,4,2,3,4,4,3,4,1,1,1,2,4,4,4,4,3,2,4,2,2,28,2,85,"US"
"49080",4,5,5,4,2,4,4,3,4,2,3,2,4,5,5,2,3,2,4,5,4,3,19,2,85,"GB"
"49081",2,3,3,2,3,3,3,2,2,1,1,1,1,2,1,1,3,2,1,2,2,1,15,2,70,"AU"
"49082",1,4,2,1,3,2,2,2,1,2,1,1,2,4,2,1,3,1,1,2,3,1,52,2,80,"US"
"49083",4,4,5,1,2,5,4,1,2,1,4,1,2,4,1,1,1,1,4,4,1,1,20,2,80,"US"
"49084",5,5,5,4,5,5,4,5,5,4,2,2,4,5,5,4,5,4,5,4,2,4,19,1,90,"ZA"
"49085",5,3,4,4,4,4,4,4,4,2,3,4,4,5,5,4,4,5,4,5,5,3,17,2,67,"US"
"49086",3,1,2,2,3,2,3,2,2,2,2,2,3,2,1,2,2,2,1,3,3,3,16,2,55,"US"
"49087",2,4,4,3,3,4,4,2,3,2,3,0,2,2,2,2,2,3,4,4,2,2,13,2,97,"US"
"49088",5,5,1,1,4,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,32,1,20,"CA"
"49089",3,4,5,2,2,3,4,2,4,2,3,1,2,3,5,4,3,2,2,4,2,3,14,2,100,"AU"
"49090",4,5,5,4,2,4,2,4,5,2,5,0,4,5,5,5,4,2,4,0,5,4,14,2,90,"AU"
"49091",2,2,2,5,4,3,5,3,5,3,2,3,5,5,4,4,4,3,4,5,4,4,93,3,57,"SG"
"49092",4,4,5,4,4,5,4,2,4,2,2,2,2,4,4,3,3,4,5,4,4,4,20,2,100,"PH"
"49093",3,3,2,4,3,4,4,2,3,2,2,1,2,3,4,2,1,4,3,4,5,2,20,2,85,"US"
"49094",2,2,2,2,4,4,2,3,4,4,2,3,4,1,4,4,4,3,4,4,3,3,31,1,80,"CA"
"49095",4,2,2,2,2,4,2,2,4,2,4,1,2,2,5,2,4,2,2,2,2,2,0,2,95,"ZA"
"49096",4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,5,4,4,54,1,100,"US"
"49097",4,2,4,5,4,4,4,2,5,3,5,5,5,2,5,5,5,3,4,4,3,3,14,2,90,"AU"
"49098",3,3,1,3,5,4,2,4,4,4,1,2,5,5,4,4,3,2,2,3,4,2,29,1,50,"US"
"49099",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,2,100,"AU"
"49100",4,5,5,2,2,5,5,1,4,5,1,1,4,5,1,1,1,2,1,4,1,1,29,1,75,"CA"
"49101",5,5,4,4,4,4,5,5,5,5,1,2,2,4,4,4,4,4,5,4,4,4,37,2,100,"US"
"49102",2,2,3,4,3,4,2,2,4,3,2,2,3,2,3,4,3,2,4,3,4,3,35,2,100,"US"
"49103",4,5,5,4,1,4,5,2,5,1,2,0,3,3,5,3,0,4,3,4,2,2,15,2,90,"AU"
